CampaignMemberID,CampaignID,LeadID,Date
ID0000000499,ID0000000008,ID0000001433,2023-12-18
ID0000000500,ID0000000008,ID0000001434,2023-12-18
ID0000000501,ID0000000008,ID0000001435,2023-12-18
ID0000000502,ID0000000008,ID0000001436,2023-12-18
ID0000000503,ID0000000008,ID0000001437,2023-12-18
ID0000000504,ID0000000008,ID0000001438,2023-12-18
ID0000000505,ID0000000008,ID0000001439,2023-12-18
ID0000000506,ID0000000008,ID0000001440,2023-12-18
ID0000000507,ID0000000008,ID0000001441,2023-12-18
ID0000000508,ID0000000008,ID0000001442,2023-12-18
ID0000000509,ID0000000008,ID0000001443,2023-12-18
ID0000000510,ID0000000008,ID0000001444,2023-12-18
ID0000000511,ID0000000008,ID0000001445,2023-12-18
ID0000000512,ID0000000008,ID0000001446,2023-12-18
ID0000000513,ID0000000008,ID0000001447,2023-12-18
ID0000000514,ID0000000008,ID0000001448,2023-12-18
ID0000000515,ID0000000008,ID0000001449,2023-12-18
ID0000000516,ID0000000008,ID0000001450,2023-12-18
ID0000000517,ID0000000008,ID0000001451,2023-12-18
ID0000000518,ID0000000008,ID0000001452,2023-12-18
ID0000000519,ID0000000008,ID0000001453,2023-12-18
ID0000000520,ID0000000008,ID0000001454,2023-12-18
ID0000000521,ID0000000008,ID0000001455,2023-12-18
ID0000000522,ID0000000008,ID0000001456,2023-12-18
ID0000000523,ID0000000008,ID0000001457,2023-12-18
ID0000000524,ID0000000008,ID0000001458,2023-12-18
ID0000000525,ID0000000008,ID0000001459,2023-12-18
ID0000000526,ID0000000008,ID0000001460,2023-12-18
ID0000000527,ID0000000008,ID0000001461,2023-12-18
ID0000000528,ID0000000008,ID0000001462,2023-12-18
ID0000000529,ID0000000008,ID0000001463,2023-12-18
ID0000000530,ID0000000008,ID0000001464,2023-12-18
ID0000000531,ID0000000008,ID0000001465,2023-12-18
ID0000000532,ID0000000008,ID0000001466,2023-12-18
ID0000000533,ID0000000008,ID0000001467,2023-12-18
ID0000000534,ID0000000008,ID0000001468,2023-12-18
ID0000000535,ID0000000008,ID0000001469,2023-12-18
ID0000000536,ID0000000008,ID0000001470,2023-12-18
ID0000000537,ID0000000008,ID0000001471,2023-12-18
ID0000000538,ID0000000008,ID0000001472,2023-12-18
ID0000000539,ID0000000008,ID0000001473,2023-12-18
ID0000000540,ID0000000008,ID0000001474,2023-12-18
ID0000000541,ID0000000008,ID0000001475,2023-12-18
ID0000000542,ID0000000008,ID0000001476,2023-12-18
ID0000000543,ID0000000008,ID0000001477,2023-12-18
ID0000000544,ID0000000008,ID0000001478,2023-12-18
ID0000000545,ID0000000008,ID0000001479,2023-12-18
ID0000000546,ID0000000008,ID0000001480,2023-12-18
ID0000000547,ID0000000008,ID0000001481,2023-12-18
ID0000000548,ID0000000008,ID0000001482,2023-12-18
ID0000000549,ID0000000008,ID0000001483,2023-12-18
ID0000000550,ID0000000008,ID0000001484,2023-12-18
ID0000000551,ID0000000008,ID0000001485,2023-12-18
ID0000000552,ID0000000008,ID0000001486,2023-12-18
ID0000000553,ID0000000008,ID0000001487,2023-12-18
ID0000000554,ID0000000008,ID0000001488,2023-12-18
ID0000000555,ID0000000008,ID0000001489,2023-12-18
ID0000000556,ID0000000008,ID0000001490,2023-12-18
ID0000000557,ID0000000008,ID0000001491,2023-12-18
ID0000000558,ID0000000008,ID0000001492,2023-12-18
ID0000000559,ID0000000008,ID0000001493,2023-12-18
ID0000000560,ID0000000008,ID0000001494,2023-12-18
ID0000000561,ID0000000008,ID0000001495,2023-12-18
ID0000000562,ID0000000008,ID0000001496,2023-12-18
ID0000000563,ID0000000008,ID0000001497,2023-12-18
ID0000000564,ID0000000008,ID0000001498,2023-12-18
ID0000000565,ID0000000008,ID0000001499,2023-12-18
ID0000000566,ID0000000008,ID0000001500,2023-12-18
ID0000000567,ID0000000008,ID0000001501,2023-12-18
ID0000000568,ID0000000008,ID0000001502,2023-12-18
ID0000000569,ID0000000008,ID0000001503,2023-12-18
ID0000000570,ID0000000008,ID0000001504,2023-12-18
ID0000000571,ID0000000008,ID0000001505,2023-12-18
ID0000000572,ID0000000008,ID0000001506,2023-12-18
ID0000000573,ID0000000008,ID0000001507,2023-12-18
ID0000000574,ID0000000008,ID0000001508,2023-12-18
ID0000000575,ID0000000008,ID0000001509,2023-12-18
ID0000000576,ID0000000008,ID0000001510,2023-12-18
ID0000000577,ID0000000008,ID0000001511,2023-12-18
ID0000000578,ID0000000008,ID0000001512,2023-12-18
ID0000000579,ID0000000008,ID0000001513,2023-12-18
ID0000000580,ID0000000008,ID0000001514,2023-12-18
ID0000000581,ID0000000008,ID0000001515,2023-12-18
ID0000000582,ID0000000009,ID0000001688,2024-01-16
ID0000000583,ID0000000009,ID0000001689,2024-01-16
ID0000000584,ID0000000009,ID0000001690,2024-01-16
ID0000000585,ID0000000009,ID0000001691,2024-01-16
ID0000000586,ID0000000009,ID0000001692,2024-01-16
ID0000000587,ID0000000009,ID0000001693,2024-01-16
ID0000000588,ID0000000009,ID0000001694,2024-01-16
ID0000000589,ID0000000009,ID0000001695,2024-01-16
ID0000000590,ID0000000009,ID0000001696,2024-01-16
ID0000000591,ID0000000009,ID0000001697,2024-01-16
ID0000000592,ID0000000009,ID0000001698,2024-01-16
ID0000000593,ID0000000009,ID0000001699,2024-01-16
ID0000000594,ID0000000009,ID0000001700,2024-01-16
ID0000000595,ID0000000009,ID0000001701,2024-01-16
ID0000000596,ID0000000009,ID0000001702,2024-01-16
ID0000000597,ID0000000009,ID0000001703,2024-01-16
ID0000000598,ID0000000009,ID0000001704,2024-01-16
ID0000000599,ID0000000009,ID0000001705,2024-01-16
ID0000000600,ID0000000009,ID0000001706,2024-01-16
ID0000000601,ID0000000009,ID0000001707,2024-01-16
ID0000000602,ID0000000009,ID0000001708,2024-01-16
ID0000000603,ID0000000009,ID0000001709,2024-01-16
ID0000000604,ID0000000009,ID0000001710,2024-01-16
ID0000000605,ID0000000009,ID0000001711,2024-01-16
ID0000000606,ID0000000009,ID0000001712,2024-01-16
ID0000000607,ID0000000009,ID0000001713,2024-01-16
ID0000000608,ID0000000009,ID0000001714,2024-01-16
ID0000000609,ID0000000009,ID0000001715,2024-01-16
ID0000000610,ID0000000009,ID0000001716,2024-01-16
ID0000000611,ID0000000009,ID0000001717,2024-01-16
ID0000000612,ID0000000009,ID0000001718,2024-01-16
ID0000000613,ID0000000009,ID0000001719,2024-01-16
ID0000000614,ID0000000009,ID0000001733,2024-01-17
ID0000000615,ID0000000009,ID0000001734,2024-01-17
ID0000000616,ID0000000009,ID0000001735,2024-01-17
ID0000000617,ID0000000009,ID0000001736,2024-01-17
ID0000000618,ID0000000009,ID0000001737,2024-01-17
ID0000000619,ID0000000009,ID0000001738,2024-01-17
ID0000000620,ID0000000009,ID0000001739,2024-01-17
ID0000000621,ID0000000009,ID0000001740,2024-01-17
ID0000000622,ID0000000009,ID0000001741,2024-01-17
ID0000000623,ID0000000009,ID0000001742,2024-01-17
ID0000000624,ID0000000009,ID0000001743,2024-01-17
ID0000000625,ID0000000009,ID0000001744,2024-01-17
ID0000000626,ID0000000009,ID0000001745,2024-01-17
ID0000000627,ID0000000009,ID0000001746,2024-01-17
ID0000000628,ID0000000009,ID0000001747,2024-01-17
ID0000000629,ID0000000009,ID0000001748,2024-01-17
ID0000000630,ID0000000009,ID0000001749,2024-01-17
ID0000000631,ID0000000009,ID0000001750,2024-01-17
ID0000000632,ID0000000009,ID0000001751,2024-01-17
ID0000000633,ID0000000009,ID0000001752,2024-01-17
ID0000000634,ID0000000009,ID0000001753,2024-01-17
ID0000000635,ID0000000009,ID0000001754,2024-01-17
ID0000000636,ID0000000009,ID0000001755,2024-01-17
ID0000000637,ID0000000009,ID0000001756,2024-01-17
ID0000000638,ID0000000009,ID0000001757,2024-01-17
ID0000000639,ID0000000009,ID0000001760,2024-01-18
ID0000000640,ID0000000009,ID0000001761,2024-01-18
ID0000000641,ID0000000009,ID0000001762,2024-01-18
ID0000000642,ID0000000009,ID0000001763,2024-01-18
ID0000000643,ID0000000009,ID0000001764,2024-01-18
ID0000000644,ID0000000009,ID0000001765,2024-01-18
ID0000000645,ID0000000009,ID0000001766,2024-01-18
ID0000000646,ID0000000009,ID0000001767,2024-01-18
ID0000000647,ID0000000009,ID0000001768,2024-01-18
ID0000000648,ID0000000009,ID0000001769,2024-01-18
ID0000000649,ID0000000009,ID0000001770,2024-01-18
ID0000000650,ID0000000009,ID0000001771,2024-01-18
ID0000000651,ID0000000009,ID0000001772,2024-01-18
ID0000000652,ID0000000009,ID0000001773,2024-01-18
ID0000000653,ID0000000009,ID0000001774,2024-01-18
ID0000000654,ID0000000009,ID0000001775,2024-01-18
ID0000000655,ID0000000009,ID0000001776,2024-01-18
ID0000000656,ID0000000009,ID0000001777,2024-01-18
ID0000000657,ID0000000009,ID0000001778,2024-01-18
ID0000000658,ID0000000009,ID0000001779,2024-01-18
ID0000000659,ID0000000009,ID0000001793,2024-01-19
ID0000000660,ID0000000009,ID0000001794,2024-01-19
ID0000000661,ID0000000009,ID0000001795,2024-01-19
ID0000000662,ID0000000009,ID0000001796,2024-01-19
ID0000000663,ID0000000009,ID0000001797,2024-01-19
ID0000000664,ID0000000009,ID0000001798,2024-01-19
ID0000000665,ID0000000009,ID0000001799,2024-01-19
ID0000000666,ID0000000009,ID0000001800,2024-01-19
ID0000000667,ID0000000009,ID0000001801,2024-01-19
ID0000000668,ID0000000009,ID0000001802,2024-01-19
ID0000000669,ID0000000009,ID0000001803,2024-01-19
ID0000000670,ID0000000009,ID0000001804,2024-01-19
ID0000000671,ID0000000009,ID0000001805,2024-01-19
ID0000000672,ID0000000009,ID0000001806,2024-01-19
ID0000000673,ID0000000009,ID0000001807,2024-01-19
ID0000000674,ID0000000009,ID0000001808,2024-01-19
ID0000000675,ID0000000009,ID0000001809,2024-01-19
ID0000000676,ID0000000009,ID0000001810,2024-01-19
ID0000000677,ID0000000009,ID0000001811,2024-01-19
ID0000000678,ID0000000009,ID0000001812,2024-01-20
ID0000000679,ID0000000009,ID0000001813,2024-01-20
ID0000000680,ID0000000009,ID0000001814,2024-01-20
ID0000000681,ID0000000009,ID0000001815,2024-01-20
ID0000000682,ID0000000009,ID0000001816,2024-01-20
ID0000000683,ID0000000009,ID0000001817,2024-01-21
ID0000000684,ID0000000009,ID0000001818,2024-01-21
ID0000000685,ID0000000010,ID0000001836,2024-01-23
ID0000000686,ID0000000010,ID0000001837,2024-01-23
ID0000000687,ID0000000010,ID0000001838,2024-01-23
ID0000000688,ID0000000010,ID0000001839,2024-01-23
ID0000000689,ID0000000010,ID0000001840,2024-01-23
ID0000000690,ID0000000010,ID0000001841,2024-01-23
ID0000000691,ID0000000010,ID0000001842,2024-01-23
ID0000000692,ID0000000010,ID0000001843,2024-01-23
ID0000000693,ID0000000010,ID0000001844,2024-01-23
ID0000000694,ID0000000010,ID0000001845,2024-01-23
ID0000000695,ID0000000010,ID0000001846,2024-01-23
ID0000000696,ID0000000010,ID0000001847,2024-01-23
ID0000000697,ID0000000010,ID0000001848,2024-01-23
ID0000000698,ID0000000010,ID0000001849,2024-01-23
ID0000000699,ID0000000010,ID0000001850,2024-01-23
ID0000000700,ID0000000010,ID0000001851,2024-01-23
ID0000000701,ID0000000010,ID0000001852,2024-01-23
ID0000000702,ID0000000010,ID0000001853,2024-01-23
ID0000000703,ID0000000010,ID0000001854,2024-01-23
ID0000000704,ID0000000010,ID0000001855,2024-01-23
ID0000000705,ID0000000010,ID0000001856,2024-01-23
ID0000000706,ID0000000010,ID0000001857,2024-01-23
ID0000000707,ID0000000010,ID0000001858,2024-01-23
ID0000000708,ID0000000010,ID0000001859,2024-01-23
ID0000000709,ID0000000010,ID0000001860,2024-01-23
ID0000000710,ID0000000010,ID0000001861,2024-01-23
ID0000000711,ID0000000010,ID0000001862,2024-01-23
ID0000000712,ID0000000010,ID0000001863,2024-01-23
ID0000000713,ID0000000010,ID0000001864,2024-01-23
ID0000000714,ID0000000010,ID0000001865,2024-01-23
ID0000000715,ID0000000010,ID0000001866,2024-01-23
ID0000000716,ID0000000010,ID0000001867,2024-01-23
ID0000000717,ID0000000010,ID0000001868,2024-01-23
ID0000000718,ID0000000010,ID0000001869,2024-01-23
ID0000000719,ID0000000010,ID0000001870,2024-01-23
ID0000000720,ID0000000010,ID0000001871,2024-01-23
ID0000000721,ID0000000010,ID0000001872,2024-01-23
ID0000000722,ID0000000010,ID0000001873,2024-01-23
ID0000000723,ID0000000010,ID0000001874,2024-01-23
ID0000000724,ID0000000010,ID0000001875,2024-01-23
ID0000000725,ID0000000010,ID0000001876,2024-01-23
ID0000000726,ID0000000010,ID0000001877,2024-01-23
ID0000000727,ID0000000010,ID0000001878,2024-01-23
ID0000000728,ID0000000010,ID0000001879,2024-01-23
ID0000000729,ID0000000010,ID0000001880,2024-01-23
ID0000000730,ID0000000010,ID0000001881,2024-01-23
ID0000000731,ID0000000010,ID0000001882,2024-01-23
ID0000000732,ID0000000010,ID0000001883,2024-01-23
ID0000000733,ID0000000010,ID0000001884,2024-01-23
ID0000000734,ID0000000010,ID0000001885,2024-01-23
ID0000000735,ID0000000010,ID0000001886,2024-01-23
ID0000000736,ID0000000010,ID0000001887,2024-01-23
ID0000000737,ID0000000010,ID0000001888,2024-01-23
ID0000000738,ID0000000010,ID0000001889,2024-01-23
ID0000000739,ID0000000010,ID0000001890,2024-01-23
ID0000000740,ID0000000010,ID0000001891,2024-01-23
ID0000000741,ID0000000010,ID0000001892,2024-01-23
ID0000000742,ID0000000010,ID0000001893,2024-01-23
ID0000000743,ID0000000010,ID0000001894,2024-01-23
ID0000000744,ID0000000010,ID0000001895,2024-01-23
ID0000000745,ID0000000010,ID0000001896,2024-01-23
ID0000000746,ID0000000010,ID0000001897,2024-01-23
ID0000000747,ID0000000010,ID0000001898,2024-01-23
ID0000000748,ID0000000010,ID0000001899,2024-01-23
ID0000000749,ID0000000010,ID0000001900,2024-01-23
ID0000000750,ID0000000010,ID0000001901,2024-01-23
ID0000000751,ID0000000010,ID0000001902,2024-01-23
ID0000000752,ID0000000010,ID0000001903,2024-01-23
ID0000000753,ID0000000010,ID0000001904,2024-01-23
ID0000000754,ID0000000010,ID0000001905,2024-01-23
ID0000000755,ID0000000010,ID0000001906,2024-01-23
ID0000000756,ID0000000010,ID0000001907,2024-01-23
ID0000000757,ID0000000010,ID0000001908,2024-01-23
ID0000000758,ID0000000010,ID0000001909,2024-01-23
ID0000000759,ID0000000010,ID0000001910,2024-01-23
ID0000000760,ID0000000010,ID0000001911,2024-01-23
ID0000000761,ID0000000010,ID0000001912,2024-01-23
ID0000000762,ID0000000010,ID0000001913,2024-01-23
ID0000000763,ID0000000010,ID0000001914,2024-01-23
ID0000000764,ID0000000010,ID0000001915,2024-01-23
ID0000000765,ID0000000010,ID0000001916,2024-01-23
ID0000000766,ID0000000010,ID0000001917,2024-01-23
ID0000000767,ID0000000010,ID0000001918,2024-01-23
ID0000000768,ID0000000010,ID0000001919,2024-01-23
ID0000000769,ID0000000010,ID0000001920,2024-01-23
ID0000000770,ID0000000010,ID0000001921,2024-01-23
ID0000000771,ID0000000010,ID0000001922,2024-01-23
ID0000000772,ID0000000010,ID0000001923,2024-01-23
ID0000000773,ID0000000010,ID0000001924,2024-01-23
ID0000000774,ID0000000010,ID0000001925,2024-01-23
ID0000000775,ID0000000010,ID0000001926,2024-01-23
ID0000000776,ID0000000010,ID0000001927,2024-01-23
ID0000000777,ID0000000010,ID0000001928,2024-01-23
ID0000000778,ID0000000010,ID0000001929,2024-01-23
ID0000000779,ID0000000010,ID0000001930,2024-01-23
ID0000000780,ID0000000010,ID0000001931,2024-01-23
ID0000000781,ID0000000010,ID0000001932,2024-01-23
ID0000000782,ID0000000010,ID0000001933,2024-01-23
ID0000000783,ID0000000010,ID0000001934,2024-01-23
ID0000000784,ID0000000010,ID0000001935,2024-01-23
ID0000000785,ID0000000010,ID0000001936,2024-01-23
ID0000000786,ID0000000010,ID0000001937,2024-01-23
ID0000000787,ID0000000010,ID0000001938,2024-01-23
ID0000000788,ID0000000010,ID0000001939,2024-01-23
ID0000000789,ID0000000010,ID0000001940,2024-01-23
ID0000000790,ID0000000010,ID0000001941,2024-01-23
ID0000000791,ID0000000010,ID0000001942,2024-01-23
ID0000000792,ID0000000010,ID0000001943,2024-01-23
ID0000000793,ID0000000010,ID0000001944,2024-01-23
ID0000000794,ID0000000010,ID0000001945,2024-01-23
ID0000000795,ID0000000010,ID0000001946,2024-01-23
ID0000000796,ID0000000010,ID0000001947,2024-01-23
ID0000000797,ID0000000010,ID0000001948,2024-01-23
ID0000000798,ID0000000010,ID0000001949,2024-01-23
ID0000000799,ID0000000010,ID0000001950,2024-01-23
ID0000000800,ID0000000010,ID0000001951,2024-01-23
ID0000000801,ID0000000010,ID0000001952,2024-01-23
ID0000000802,ID0000000010,ID0000001953,2024-01-23
ID0000000803,ID0000000010,ID0000001954,2024-01-23
ID0000000804,ID0000000010,ID0000001955,2024-01-23
ID0000000805,ID0000000010,ID0000001956,2024-01-23
ID0000000806,ID0000000010,ID0000001957,2024-01-23
ID0000000807,ID0000000010,ID0000001958,2024-01-23
ID0000000808,ID0000000010,ID0000001959,2024-01-23
ID0000000809,ID0000000010,ID0000001960,2024-01-23
ID0000000810,ID0000000010,ID0000001961,2024-01-23
ID0000000811,ID0000000010,ID0000001962,2024-01-23
ID0000000812,ID0000000010,ID0000001963,2024-01-23
ID0000000813,ID0000000010,ID0000001964,2024-01-23
ID0000000814,ID0000000010,ID0000001965,2024-01-23
ID0000000815,ID0000000010,ID0000001966,2024-01-23
ID0000000816,ID0000000010,ID0000001967,2024-01-23
ID0000000817,ID0000000010,ID0000001968,2024-01-23
ID0000000818,ID0000000010,ID0000001969,2024-01-23
ID0000000819,ID0000000010,ID0000001970,2024-01-23
ID0000000820,ID0000000010,ID0000001971,2024-01-23
ID0000000821,ID0000000010,ID0000001972,2024-01-23
ID0000000822,ID0000000010,ID0000001973,2024-01-23
ID0000000823,ID0000000010,ID0000001974,2024-01-23
ID0000000824,ID0000000010,ID0000001975,2024-01-23
ID0000000825,ID0000000010,ID0000001976,2024-01-23
ID0000000826,ID0000000010,ID0000001977,2024-01-23
ID0000000827,ID0000000010,ID0000001978,2024-01-23
ID0000000828,ID0000000010,ID0000001979,2024-01-23
ID0000000829,ID0000000010,ID0000001980,2024-01-23
ID0000000830,ID0000000010,ID0000001981,2024-01-23
ID0000000831,ID0000000010,ID0000001982,2024-01-23
ID0000000832,ID0000000010,ID0000001983,2024-01-23
ID0000000833,ID0000000010,ID0000001984,2024-01-23
ID0000000834,ID0000000010,ID0000001985,2024-01-23
ID0000000835,ID0000000010,ID0000001986,2024-01-23
ID0000000836,ID0000000010,ID0000001987,2024-01-23
ID0000000837,ID0000000010,ID0000001988,2024-01-23
ID0000000838,ID0000000010,ID0000001989,2024-01-23
ID0000000839,ID0000000010,ID0000001990,2024-01-23
ID0000000840,ID0000000010,ID0000001991,2024-01-23
ID0000000841,ID0000000010,ID0000001992,2024-01-23
ID0000000842,ID0000000010,ID0000001993,2024-01-23
ID0000000843,ID0000000010,ID0000001994,2024-01-23
ID0000000844,ID0000000010,ID0000001995,2024-01-23
ID0000000845,ID0000000010,ID0000001996,2024-01-23
ID0000000846,ID0000000010,ID0000001997,2024-01-23
ID0000000847,ID0000000010,ID0000001998,2024-01-23
ID0000000848,ID0000000010,ID0000001999,2024-01-23
ID0000000849,ID0000000010,ID0000002000,2024-01-23
ID0000000850,ID0000000010,ID0000002001,2024-01-23
ID0000000851,ID0000000010,ID0000002002,2024-01-23
ID0000000852,ID0000000010,ID0000002003,2024-01-23
ID0000000853,ID0000000010,ID0000002004,2024-01-23
ID0000000854,ID0000000010,ID0000002005,2024-01-23
ID0000000855,ID0000000010,ID0000002006,2024-01-23
ID0000000856,ID0000000010,ID0000002007,2024-01-23
ID0000000857,ID0000000010,ID0000002008,2024-01-23
ID0000000858,ID0000000010,ID0000002009,2024-01-23
ID0000000859,ID0000000010,ID0000002010,2024-01-23
ID0000000860,ID0000000010,ID0000002011,2024-01-23
ID0000000861,ID0000000010,ID0000002012,2024-01-23
ID0000000862,ID0000000010,ID0000002013,2024-01-23
ID0000000863,ID0000000010,ID0000002014,2024-01-23
ID0000000864,ID0000000010,ID0000002015,2024-01-23
ID0000000865,ID0000000010,ID0000002016,2024-01-23
ID0000000866,ID0000000010,ID0000002017,2024-01-23
ID0000000867,ID0000000010,ID0000002018,2024-01-23
ID0000000868,ID0000000010,ID0000002019,2024-01-23
ID0000000869,ID0000000010,ID0000002020,2024-01-23
ID0000000870,ID0000000010,ID0000002021,2024-01-23
ID0000000871,ID0000000010,ID0000002022,2024-01-23
ID0000000872,ID0000000010,ID0000002023,2024-01-23
ID0000000873,ID0000000010,ID0000002024,2024-01-23
ID0000000874,ID0000000010,ID0000002025,2024-01-23
ID0000000875,ID0000000010,ID0000002026,2024-01-23
ID0000000876,ID0000000010,ID0000002027,2024-01-23
ID0000000877,ID0000000010,ID0000002028,2024-01-23
ID0000000878,ID0000000010,ID0000002029,2024-01-23
ID0000000879,ID0000000010,ID0000002030,2024-01-23
ID0000000880,ID0000000010,ID0000002031,2024-01-23
ID0000000881,ID0000000010,ID0000002032,2024-01-23
ID0000000882,ID0000000010,ID0000002033,2024-01-23
ID0000000883,ID0000000010,ID0000002034,2024-01-23
ID0000000884,ID0000000010,ID0000002035,2024-01-23
ID0000000885,ID0000000010,ID0000002036,2024-01-23
ID0000000886,ID0000000010,ID0000002037,2024-01-23
ID0000000887,ID0000000010,ID0000002038,2024-01-23
ID0000000888,ID0000000010,ID0000002039,2024-01-23
ID0000000889,ID0000000010,ID0000002040,2024-01-23
ID0000000890,ID0000000010,ID0000002041,2024-01-23
ID0000000891,ID0000000010,ID0000002042,2024-01-23
ID0000000892,ID0000000010,ID0000002043,2024-01-23
ID0000000893,ID0000000010,ID0000002044,2024-01-23
ID0000000894,ID0000000010,ID0000002045,2024-01-23
ID0000000895,ID0000000010,ID0000002046,2024-01-23
ID0000000896,ID0000000010,ID0000002047,2024-01-23
ID0000000897,ID0000000010,ID0000002048,2024-01-23
ID0000000898,ID0000000010,ID0000002049,2024-01-23
ID0000000899,ID0000000010,ID0000002050,2024-01-23
ID0000000900,ID0000000010,ID0000002051,2024-01-23
