LeadID,Created Date,Lead Status,MQL Date,Qualifying Date,Nurture Date,Qualified Date,Lead Source,Lead Source Details,Rep ID,Rep Name,ReMQL Date,Recent Lead Source,Recent Lead Source Details
ID0000000211,2023-07-25,Qualified,2023-07-25,2023-07-26,,2023-09-01,Organic,,,,,Organic,
ID0000000212,2023-07-25,Nurture,2023-07-25,2023-07-26,2023-10-02,,Organic,,,,,Organic,
ID0000000213,2023-07-25,Qualified,2023-07-25,2023-07-25,,2023-09-21,Organic,,,,,Organic,
ID0000000214,2023-07-25,Nurture,2023-07-25,2023-07-25,2023-09-27,,Organic,,,,,Organic,
ID0000000215,2023-07-25,Qualified,2023-07-25,2023-07-25,,2023-09-20,Organic,,,,,Organic,
ID0000000216,2023-07-25,Nurture,2023-07-25,2023-07-25,2023-09-28,,Organic,,,,,Organic,
ID0000000217,2023-07-25,Nurture,2023-07-25,2023-07-25,2023-09-26,,Organic,,,,,Organic,
ID0000000218,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-09-28,,Organic,,,,,Organic,
ID0000000219,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-10-02,,Organic,,,,,Organic,
ID0000000220,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-09-26,,Organic,,,,,Organic,
ID0000000221,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-09-28,,Organic,,,,,Organic,
ID0000000222,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-10-04,,Organic,,,,,Organic,
ID0000000223,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-09-25,,Organic,,,,,Organic,
ID0000000224,2023-07-26,Nurture,2023-07-26,2023-07-28,2023-10-03,,Organic,,,,,Organic,
ID0000000225,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-10-03,,Organic,,,,,Organic,
ID0000000226,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-10-04,,Organic,,,,,Organic,
ID0000000227,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-10-02,,Organic,,,,,Organic,
ID0000000228,2023-07-26,Qualified,2023-07-26,2023-07-26,,2023-08-25,Organic,,,,,Organic,
ID0000000229,2023-07-26,Nurture,2023-07-26,2023-07-26,2023-09-29,,Organic,,,,,Organic,
ID0000000230,2023-07-27,Nurture,2023-07-27,2023-08-01,2023-10-11,,Organic,,,,,Organic,
ID0000000231,2023-07-27,Disqualified,2023-07-27,,,,Organic,,,,,Organic,
ID0000000232,2023-07-27,Qualified,2023-07-27,2023-07-27,,2023-09-05,Organic,,,,,Organic,
ID0000000233,2023-07-27,Nurture,2023-07-27,2023-07-28,2023-10-09,,Organic,,,,,Organic,
ID0000000234,2023-07-27,Nurture,2023-07-27,2023-07-28,2023-10-03,,Organic,,,,,Organic,
ID0000000235,2023-07-28,Qualified,2023-07-28,2023-07-31,,2023-08-31,Organic,,,,,Organic,
ID0000000236,2023-07-28,Nurture,2023-07-28,2023-07-28,2023-09-28,,Organic,,,,,Organic,
ID0000000237,2023-07-28,Nurture,2023-07-28,2023-07-28,2023-10-06,,Organic,,,,,Organic,
ID0000000238,2023-07-29,Nurture,2023-07-29,2023-07-31,2023-10-10,,Organic,,,,,Organic,
ID0000000239,2023-07-29,Nurture,2023-07-29,2023-07-31,2023-10-06,,Organic,,,,,Organic,
ID0000000240,2023-07-29,Nurture,2023-07-29,2023-07-31,2023-10-03,,Organic,,,,,Organic,
ID0000000241,2023-07-29,Nurture,2023-07-29,2023-07-31,2023-10-10,,Organic,,,,,Organic,
ID0000000242,2023-07-30,Nurture,2023-07-30,2023-07-31,2023-10-05,,Organic,,,,,Organic,
ID0000000243,2023-07-30,Nurture,2023-07-30,2023-08-01,2023-10-06,,Organic,,,,,Organic,
ID0000000244,2023-07-31,Qualified,2023-07-31,2023-07-31,,2023-09-14,Organic,,,,,Organic,
ID0000000245,2023-07-31,Nurture,2023-07-31,2023-08-01,2023-10-12,,Organic,,,,,Organic,
ID0000000246,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-05,,Organic,,,,,Organic,
ID0000000247,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-04,,Organic,,,,,Organic,
ID0000000248,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-03,,Organic,,,,,Organic,
ID0000000249,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-05,,Organic,,,,,Organic,
ID0000000250,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-03,,Organic,,,,,Organic,
ID0000000251,2023-07-31,Nurture,2023-07-31,2023-07-31,2023-10-10,,Organic,,,,,Organic,
ID0000000252,2023-08-01,Nurture,2023-08-01,2023-08-01,2023-10-10,,Organic,,,,,Organic,
ID0000000253,2023-08-01,Nurture,2023-08-01,2023-08-01,2023-10-04,,Organic,,,,,Organic,
ID0000000254,2023-08-03,Nurture,2023-08-03,2023-08-04,2023-10-09,,Organic,,,,,Organic,
ID0000000255,2023-08-03,Nurture,2023-08-03,2023-08-04,2023-10-12,,Organic,,,,,Organic,
ID0000000256,2023-08-03,Nurture,2023-08-03,2023-08-04,2023-10-10,,Organic,,,,,Organic,
ID0000000257,2023-08-03,Nurture,2023-08-03,2023-08-04,2023-10-10,,Organic,,,,,Organic,
ID0000000258,2023-08-05,Nurture,2023-08-05,2023-08-07,2023-10-16,,Organic,,,,,Organic,
ID0000000259,2023-08-05,Qualified,2023-08-05,2023-08-07,,2023-08-18,Organic,,,,,Organic,
ID0000000260,2023-08-05,Nurture,2023-08-05,2023-08-07,2023-10-12,,Organic,,,,,Organic,
ID0000000261,2023-08-05,Nurture,2023-08-05,2023-08-07,2023-10-11,,Organic,,,,,Organic,
ID0000000262,2023-08-06,Qualified,2023-08-06,2023-08-07,,2023-08-31,Organic,,,,,Organic,
ID0000000263,2023-08-06,Disqualified,2023-08-06,,,,Organic,,,,,Organic,
ID0000000264,2023-08-07,Nurture,2023-08-07,2023-08-08,2023-10-23,,Organic,,,,,Organic,
ID0000000265,2023-08-07,Disqualified,2023-08-07,,,,Organic,,,,,Organic,
ID0000000266,2023-08-07,Nurture,2023-08-07,2023-08-07,2023-10-16,,Organic,,,,,Organic,
ID0000000267,2023-08-07,Qualified,2023-08-07,2023-08-07,,2023-10-10,Organic,,,,,Organic,
ID0000000268,2023-08-07,Qualified,2023-08-07,2023-08-07,,2023-08-31,Organic,,,,,Organic,
ID0000000269,2023-08-07,Nurture,2023-08-07,2023-08-07,2023-10-24,,Organic,,,,,Organic,
ID0000000270,2023-08-07,Nurture,2023-08-07,2023-08-07,2023-10-23,,Organic,,,,,Organic,
ID0000000271,2023-08-07,Nurture,2023-08-07,2023-08-08,2023-10-10,,Organic,,,,,Organic,
ID0000000272,2023-08-07,Nurture,2023-08-07,2023-08-07,2023-10-19,,Organic,,,,,Organic,
ID0000000273,2023-08-07,Nurture,2023-08-07,2023-08-07,2023-10-12,,Organic,,,,,Organic,
ID0000000274,2023-08-08,Qualified,2023-08-08,2023-08-10,,2023-09-08,Organic,,,,,Organic,
ID0000000275,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-11,,Organic,,,,,Organic,
ID0000000276,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Organic,,,,,Organic,
ID0000000277,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-09,,Organic,,,,,Organic,
ID0000000278,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-16,,Organic,,,,,Organic,
ID0000000279,2023-08-08,Qualified,2023-08-08,2023-08-09,,2023-08-10,Organic,,,,,Organic,
ID0000000280,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-10,,Organic,,,,,Organic,
ID0000000281,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Organic,,,,,Organic,
ID0000000282,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000283,2023-08-08,Qualified,2023-08-08,2023-08-09,,2023-08-23,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000284,2023-08-08,Disqualified,2023-08-08,,,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000285,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000286,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000287,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-20,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000288,2023-08-08,Nurture,2023-08-08,2025-07-02,2025-09-11,,Event,Event_2023-08_Workshop,,,2025-07-01,Content,Event_2023-08_Workshop
ID0000000289,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000290,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-20,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000291,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000292,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-23,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000293,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000294,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-10-03,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000295,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000296,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-19,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000297,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000298,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-10,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000299,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-09-13,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000300,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000301,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000302,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000303,2023-08-08,Qualified,2023-08-08,2023-08-09,,2023-08-21,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000304,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000305,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-09,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000306,2023-08-08,Disqualified,2023-08-08,,,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000307,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-19,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000308,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-09-15,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000309,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000310,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-08-28,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000311,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-24,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000312,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000313,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000314,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000315,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000316,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000317,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000318,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-23,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000319,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-23,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000320,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000321,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000322,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-10,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000323,2023-08-08,Disqualified,2023-08-08,,,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000324,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000325,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000326,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000327,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000328,2023-08-08,Nurture,2023-08-08,2023-08-10,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000329,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-10,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000330,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-10-16,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000331,2023-08-08,Qualified,2023-08-08,2023-08-11,,2023-08-23,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000332,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-10-03,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000333,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000334,2023-08-08,Qualified,2023-08-08,2023-08-10,,2023-09-27,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000335,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-09,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000336,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000337,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-09,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000338,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000339,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000340,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-08-09,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000341,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000342,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000343,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000344,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000345,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000346,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000347,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-19,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000348,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-24,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000349,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-13,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000350,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-10,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000351,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000352,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000353,2023-08-08,Nurture,2023-08-08,2025-04-09,2025-06-20,,Event,Event_2023-08_Workshop,,,2025-04-08,Content,Event_2023-08_Workshop
ID0000000354,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000355,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000356,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000357,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000358,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-16,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000359,2023-08-08,Disqualified,2023-08-08,,,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000360,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-09,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000361,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-11,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000362,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-20,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000363,2023-08-08,Nurture,2023-08-08,2023-08-09,2023-10-20,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000364,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-12,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000365,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-09-29,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000366,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-26,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000367,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-24,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000368,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-18,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000369,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-19,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000370,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-08-25,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000371,2023-08-08,Qualified,2023-08-08,2023-08-08,,2023-09-28,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000372,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-24,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000373,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-20,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000374,2023-08-08,Nurture,2023-08-08,2023-08-08,2023-10-17,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000375,2023-08-08,Disqualified,2023-08-08,,,,Event,Event_2023-08_Workshop,,,,Event,Event_2023-08_Workshop
ID0000000376,2023-08-09,Nurture,2023-08-09,2023-08-09,2023-10-19,,Organic,,,,,Organic,
ID0000000377,2023-08-09,Nurture,2023-08-09,2023-08-09,2023-10-12,,Organic,,,,,Organic,
ID0000000378,2023-08-09,Nurture,2023-08-09,2023-08-09,2023-10-17,,Organic,,,,,Organic,
ID0000000379,2023-08-09,Nurture,2023-08-09,2023-08-10,2023-10-13,,Organic,,,,,Organic,
ID0000000380,2023-08-09,Nurture,2023-08-09,2023-08-09,2023-10-16,,Organic,,,,,Organic,
ID0000000381,2023-08-10,Qualified,2023-08-10,2023-08-10,,2023-08-21,Organic,,,,,Organic,
ID0000000382,2023-08-10,Qualified,2023-08-10,2023-08-10,,2023-10-06,Organic,,,,,Organic,
ID0000000383,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-19,,Organic,,,,,Organic,
ID0000000384,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-25,,Organic,,,,,Organic,
ID0000000385,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-19,,Organic,,,,,Organic,
ID0000000386,2023-08-11,Nurture,2023-08-11,2023-08-14,2023-10-20,,Organic,,,,,Organic,
ID0000000387,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-27,,Organic,,,,,Organic,
ID0000000388,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-23,,Organic,,,,,Organic,
ID0000000389,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-17,,Organic,,,,,Organic,
ID0000000390,2023-08-11,Nurture,2023-08-11,2023-08-14,2023-10-24,,Organic,,,,,Organic,
ID0000000391,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-20,,Organic,,,,,Organic,
ID0000000392,2023-08-11,Nurture,2023-08-11,2023-08-14,2023-10-20,,Organic,,,,,Organic,
ID0000000393,2023-08-11,Nurture,2023-08-11,2023-08-15,2023-10-30,,Organic,,,,,Organic,
ID0000000394,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-23,,Organic,,,,,Organic,
ID0000000395,2023-08-11,Nurture,2023-08-11,2023-08-11,2023-10-27,,Referral,,,,,Referral,
ID0000000396,2023-08-12,Qualified,2023-08-12,2023-08-14,,2023-08-21,Organic,,,,,Organic,
ID0000000397,2023-08-12,Nurture,2023-08-12,2023-08-14,2023-10-26,,Organic,,,,,Organic,
ID0000000398,2023-08-12,Qualified,2023-08-12,2023-08-14,,2023-10-04,Organic,,,,,Organic,
ID0000000399,2023-08-13,Qualified,2023-08-13,2023-08-14,,2023-10-02,Organic,,,,,Organic,
ID0000000400,2023-08-13,Nurture,2023-08-13,2023-08-15,2023-10-23,,Organic,,,,,Organic,
ID0000000401,2023-08-13,Nurture,2023-08-13,2023-08-14,2023-10-16,,Organic,,,,,Organic,
ID0000000402,2023-08-13,Qualified,2023-08-13,2023-08-14,,2023-10-05,Organic,,,,,Organic,
ID0000000403,2023-08-14,Nurture,2023-08-14,2023-08-14,2023-10-24,,Organic,,,,,Organic,
ID0000000404,2023-08-14,Nurture,2023-08-14,2023-08-14,2023-10-16,,Organic,,,,,Organic,
ID0000000405,2023-08-14,Qualified,2023-08-14,2023-08-16,,2023-10-13,Organic,,,,,Organic,
ID0000000406,2023-08-14,Qualified,2023-08-14,2023-08-14,,2023-09-05,Organic,,,,,Organic,
ID0000000407,2023-08-14,Nurture,2023-08-14,2023-08-14,2023-10-18,,Organic,,,,,Organic,
ID0000000408,2023-08-14,Qualified,2023-08-14,2023-08-14,,2023-09-06,Organic,,,,,Organic,
ID0000000409,2023-08-15,Nurture,2023-08-15,2023-08-15,2023-10-18,,Organic,,,,,Organic,
ID0000000410,2023-08-15,Qualified,2023-08-15,2023-08-15,,2023-10-20,Organic,,,,,Organic,
ID0000000411,2023-08-15,Nurture,2023-08-15,2023-08-15,2023-10-19,,Organic,,,,,Organic,
ID0000000412,2023-08-15,Nurture,2023-08-15,2023-08-15,2023-10-17,,Organic,,,,,Organic,
ID0000000413,2023-08-15,Nurture,2023-08-15,2023-08-15,2023-10-17,,Organic,,,,,Organic,
ID0000000414,2023-08-15,Qualified,2023-08-15,2023-08-15,,2023-09-27,Organic,,,,,Organic,
ID0000000415,2023-08-15,Qualified,2023-08-15,2023-08-15,,2023-09-01,Organic,,,,,Organic,
ID0000000416,2023-08-16,Nurture,2023-08-16,2023-08-16,2023-10-30,,Organic,,,,,Organic,
